Time (hour);C0 = 1 R1;C0 = 1 R2;C0 = 1 R3;C0 = 1 R4;C0 = 1 R5;C0 = 1 R6;C0 = 1 R7;C0 = 1 R8;C0 = 1 R9;C0 = 1 R10;C0 = 1 R11;C0 = 1 R12;C0 = 1 R13;C0 = 1 R14;C0 = 1 R15;C0 = 1 R16;C0 = 1 R17;C0 = 1 R18;C0 = 1 R19;C0 = 1 R20;C0 = 1 R21;C0 = 1 R22;C0 = 1 R23;C0 = 1 R24;C0 = 1/2 R1;C0 = 1/2 R2;C0 = 1/2 R3;C0 = 1/2 R4;C0 = 1/2 R5;C0 = 1/2 R6;C0 = 1/2 R7;C0 = 1/2 R8;C0 = 1/2 R9;C0 = 1/2 R10;C0 = 1/2 R11;C0 = 1/2 R12;C0 = 1/2 R13;C0 = 1/2 R14;C0 = 1/2 R15;C0 = 1/2 R16;C0 = 1/4 R1;C0 = 1/4 R2;C0 = 1/4 R3;C0 = 1/4 R4;C0 = 1/4 R5;C0 = 1/4 R6;C0 = 1/4 R7;C0 = 1/4 R8;C0 = 1/4 R9;C0 = 1/4 R10;C0 = 1/4 R11;C0 = 1/4 R12;C0 = 1/4 R13;C0 = 1/4 R14;C0 = 1/4 R15;C0 = 1/4 R16;C0 = 1/8 R1;C0 = 1/8 R2;C0 = 1/8 R3;C0 = 1/8 R4;C0 = 1/8 R5;C0 = 1/8 R6;C0 = 1/8 R7;C0 = 1/8 R8;C0 = 1/8 R9;C0 = 1/8 R10;C0 = 1/8 R11;C0 = 1/8 R12;C0 = 1/8 R13;C0 = 1/8 R14;C0 = 1/8 R15;C0 = 1/8 R16;C0 = 1/16 R1;C0 = 1/16 R2;C0 = 1/16 R3;C0 = 1/16 R4;C0 = 1/16 R5;C0 = 1/16 R6;C0 = 1/16 R7;C0 = 1/16 R8;C0 = 1/16 R9;C0 = 1/16 R10;C0 = 1/16 R11;C0 = 1/16 R12;C0 = 1/16 R13;C0 = 1/16 R14;C0 = 1/16 R15;C0 = 1/16 R16
9.339444444444444;0.004;0.002;0.003;0.008;0.004;0.0;0.003;0.002;0.003;0.003;0.003;0.009;0.006;0.004;0.005;-0.001;0.003;0.003;0.001;0.005;0.007;0.004;0.0;0.0;0.004;0.004;0.005;0.004;0.007;0.001;-0.001;-0.002;0.002;0.004;0.003;0.009;0.008;0.002;0.002;0.001;0.0;0.002;0.007;0.007;0.009;0.007;0.005;0.001;0.002;0.003;0.003;0.002;0.009;0.004;0.003;0.002;0.0;0.005;0.006;0.009;0.009;0.006;0.007;0.001;0.003;0.004;0.008;0.006;0.014;0.009;0.006;0.002;0.003;0.001;0.012;0.008;0.006;0.008;0.007;0.002;0.004;0.005;0.007;0.008;0.015;0.008;0.006;0.004
22.311944444444446;-0.051;-0.057;-0.032;-0.014;-0.014;0.007;0.034;-0.011;-0.021;-0.015;-0.026;-0.03;-0.036;-0.018;-0.016;0.039;-0.014;0.005;0.012;0.014;0.01;-0.002;-0.0;0.062;-0.033;-0.028;-0.008;0.002;0.005;-0.011;-0.0;-0.012;-0.025;-0.016;-0.021;-0.024;-0.033;-0.026;-0.018;0.059;-0.034;-0.016;-0.004;-0.008;-0.004;-0.002;-0.002;-0.001;-0.053;-0.008;-0.016;-0.019;-0.022;-0.016;-0.012;0.049;-0.041;-0.014;-0.014;-0.017;-0.012;-0.009;-0.002;0.033;-0.032;-0.003;0.004;-0.01;-0.004;0.003;-0.008;0.06;-0.023;-0.018;-0.014;-0.013;-0.018;-0.019;-0.005;0.032;-0.017;0.005;0.003;-0.0;0.01;-0.002;-0.003;0.065
27.505277777777778;-0.01;-0.013;-0.003;0.01;0.008;0.026;0.054;0.013;0.006;0.004;-0.008;-0.012;-0.017;-0.0;0.005;0.047;-0.005;0.014;0.019;0.024;0.02;0.015;0.01;0.045;-0.004;0.011;0.025;0.027;0.028;0.013;0.02;0.041;0.003;0.005;-0.003;-0.008;-0.019;-0.009;0.001;0.056;0.004;0.012;0.025;0.016;0.019;0.021;0.02;0.066;-0.008;0.012;-0.001;-0.003;-0.005;-0.002;0.008;0.049;-0.001;0.014;0.01;0.003;0.009;0.009;0.016;0.072;-0.003;0.011;0.018;0.005;0.014;0.015;0.009;0.057;0.006;0.002;0.004;0.003;-0.001;0.002;0.012;0.048;-0.007;0.016;0.015;0.011;0.02;0.01;0.011;0.053
29.583055555555557;0.005;0.003;0.008;0.016;0.012;0.016;0.022;-0.009;0.012;0.012;0.008;0.005;0.003;0.009;0.013;0.025;0.004;0.014;0.017;0.02;0.021;0.017;0.014;0.021;0.005;0.015;0.021;0.021;0.023;0.014;0.016;0.013;0.01;0.012;0.009;0.006;0.003;0.006;0.01;0.03;0.006;0.015;0.024;0.019;0.02;0.021;0.019;0.027;0.007;0.018;0.011;0.01;0.012;0.01;0.019;0.029;0.006;0.019;0.016;0.013;0.018;0.016;0.019;0.031;0.01;0.015;0.02;0.014;0.021;0.018;0.016;0.031;0.007;0.008;0.012;0.013;0.01;0.013;0.015;0.027;0.003;0.014;0.016;0.016;0.022;0.015;0.014;0.026
31.947222222222223;0.006;0.01;0.017;0.022;0.019;0.021;0.031;-0.003;0.017;0.02;0.015;0.01;0.007;0.013;0.015;0.01;0.005;0.02;0.025;0.025;0.025;0.022;0.018;0.009;0.01;0.021;0.027;0.025;0.026;0.017;0.019;-0.008;0.015;0.02;0.014;0.01;0.008;0.01;0.012;0.022;0.012;0.023;0.032;0.022;0.025;0.024;0.02;0.001;0.013;0.025;0.02;0.015;0.017;0.014;0.016;0.023;0.01;0.028;0.022;0.019;0.021;0.019;0.022;0.0;0.011;0.024;0.029;0.02;0.026;0.023;0.02;0.029;0.013;0.014;0.017;0.017;0.014;0.016;0.017;0.012;0.001;0.019;0.021;0.019;0.025;0.019;0.019;0.017
47.826388888888886;0.041;0.035;0.033;0.038;0.036;0.039;0.047;0.029;0.049;0.046;0.032;0.028;0.026;0.031;0.032;0.047;0.039;0.047;0.042;0.045;0.044;0.04;0.035;0.046;0.042;0.049;0.046;0.04;0.04;0.032;0.034;0.037;0.048;0.044;0.037;0.026;0.019;0.023;0.025;0.048;0.06;0.057;0.066;0.047;0.051;0.049;0.047;0.06;0.054;0.063;0.046;0.039;0.041;0.033;0.037;0.056;0.045;0.058;0.052;0.04;0.042;0.04;0.044;0.058;0.034;0.051;0.051;0.041;0.046;0.045;0.039;0.064;0.023;0.019;0.024;0.022;0.023;0.023;0.026;0.038;0.016;0.025;0.026;0.026;0.033;0.027;0.027;0.042
49.94833333333333;0.061;0.047;0.038;0.048;0.039;0.027;0.034;0.035;0.06;0.061;0.047;0.044;0.043;0.046;0.046;0.033;0.054;0.052;0.056;0.056;0.056;0.047;0.041;0.027;0.054;0.062;0.053;0.047;0.052;0.042;0.038;0.028;0.062;0.071;0.053;0.044;0.036;0.041;0.041;0.037;0.07;0.067;0.077;0.065;0.07;0.067;0.062;0.045;0.072;0.099;0.074;0.061;0.066;0.054;0.06;0.05;0.048;0.059;0.058;0.05;0.055;0.055;0.057;0.037;0.052;0.068;0.065;0.056;0.062;0.059;0.053;0.055;0.025;0.027;0.031;0.031;0.032;0.03;0.032;0.02;0.02;0.032;0.034;0.034;0.04;0.033;0.033;0.029
53.089166666666664;0.091;0.07;0.074;0.064;0.065;0.06;0.061;0.044;0.119;0.1;0.076;0.061;0.053;0.057;0.059;0.069;0.089;0.1;0.084;0.079;0.077;0.061;0.059;0.038;0.105;0.112;0.098;0.073;0.073;0.062;0.066;0.045;0.131;0.112;0.078;0.06;0.048;0.053;0.051;0.065;0.15;0.134;0.14;0.113;0.12;0.117;0.125;0.123;0.161;0.145;0.129;0.113;0.111;0.1;0.088;0.117;0.111;0.11;0.101;0.085;0.083;0.079;0.09;0.093;0.108;0.115;0.108;0.079;0.088;0.079;0.079;0.104;0.053;0.044;0.049;0.045;0.046;0.041;0.045;0.049;0.038;0.047;0.048;0.045;0.053;0.045;0.045;0.033
56.67166666666667;0.126;0.095;0.086;0.072;0.067;0.053;0.058;0.055;0.126;0.11;0.086;0.065;0.06;0.059;0.06;0.062;0.111;0.112;0.09;0.078;0.076;0.068;0.065;0.054;0.149;0.14;0.118;0.077;0.074;0.061;0.062;0.041;0.135;0.131;0.087;0.063;0.048;0.053;0.054;0.052;0.141;0.14;0.144;0.117;0.121;0.115;0.111;0.112;0.123;0.133;0.119;0.101;0.103;0.094;0.088;0.098;0.07;0.09;0.083;0.067;0.071;0.066;0.071;0.052;0.081;0.084;0.078;0.07;0.072;0.069;0.066;0.069;0.04;0.039;0.046;0.042;0.04;0.04;0.04;0.029;0.034;0.045;0.043;0.041;0.048;0.041;0.041;0.031
71.01083333333334;0.418;0.466;0.324;0.25;0.274;0.295;0.286;0.308;0.35;0.319;0.315;0.214;0.187;0.179;0.194;0.36;0.428;0.38;0.296;0.255;0.237;0.245;0.233;0.304;0.318;0.28;0.279;0.246;0.234;0.221;0.253;0.243;0.324;0.293;0.25;0.215;0.203;0.186;0.215;0.275;0.191;0.162;0.183;0.157;0.163;0.147;0.148;0.148;0.196;0.216;0.176;0.151;0.15;0.139;0.135;0.178;0.072;0.106;0.084;0.083;0.085;0.078;0.078;0.064;0.132;0.108;0.109;0.096;0.098;0.099;0.084;0.089;0.045;0.048;0.052;0.048;0.044;0.045;0.046;0.054;0.052;0.061;0.056;0.056;0.059;0.051;0.045;0.055
74.58611111111111;0.5;0.539;0.424;0.353;0.415;0.436;0.392;0.507;0.406;0.439;0.384;0.283;0.269;0.265;0.319;0.463;0.499;0.446;0.32;0.28;0.272;0.324;0.321;0.404;0.296;0.311;0.278;0.289;0.266;0.273;0.317;0.399;0.333;0.291;0.243;0.244;0.273;0.224;0.268;0.404;0.169;0.161;0.178;0.165;0.167;0.164;0.17;0.173;0.211;0.184;0.154;0.148;0.152;0.14;0.145;0.158;0.088;0.082;0.082;0.079;0.082;0.087;0.097;0.082;0.093;0.09;0.091;0.087;0.097;0.098;0.082;0.084;0.059;0.054;0.055;0.054;0.054;0.051;0.055;0.041;0.052;0.064;0.062;0.062;0.063;0.056;0.053;0.043
76.69388888888889;0.583;0.546;0.43;0.367;0.41;0.437;0.402;0.486;0.432;0.434;0.382;0.283;0.287;0.272;0.309;0.418;0.514;0.413;0.354;0.313;0.328;0.321;0.334;0.372;0.329;0.322;0.302;0.285;0.293;0.3;0.335;0.413;0.343;0.301;0.263;0.241;0.271;0.243;0.306;0.404;0.172;0.185;0.192;0.176;0.189;0.208;0.196;0.192;0.197;0.187;0.164;0.164;0.187;0.173;0.165;0.167;0.079;0.093;0.092;0.085;0.095;0.117;0.121;0.113;0.081;0.089;0.096;0.088;0.099;0.111;0.108;0.096;0.056;0.06;0.064;0.062;0.062;0.058;0.059;0.05;0.047;0.063;0.064;0.064;0.067;0.06;0.058;0.036
78.19694444444444;0.641;0.633;0.488;0.45;0.447;0.47;0.421;0.565;0.457;0.501;0.454;0.378;0.367;0.358;0.413;0.494;0.541;0.466;0.4;0.378;0.358;0.385;0.394;0.444;0.349;0.32;0.3;0.291;0.29;0.302;0.334;0.363;0.355;0.314;0.275;0.255;0.273;0.25;0.306;0.366;0.182;0.178;0.172;0.162;0.157;0.165;0.153;0.173;0.209;0.184;0.159;0.154;0.173;0.156;0.139;0.149;0.092;0.083;0.082;0.076;0.073;0.093;0.091;0.12;0.087;0.078;0.09;0.08;0.089;0.094;0.092;0.098;0.046;0.048;0.055;0.053;0.05;0.045;0.046;0.042;0.05;0.05;0.053;0.05;0.056;0.049;0.046;0.036
